BSI__CLIN_U_DA1__K141_194361_32-MONOMER	BSI__CLIN_U_DA1__K141_194361_32		NIL	
BSI__CLIN_U_DA1__K141_137024_584-MONOMER	BSI__CLIN_U_DA1__K141_137024_584		NIL	
BSI__CLIN_U_DA1__K141_194361_33-MONOMER	BSI__CLIN_U_DA1__K141_194361_33		NIL	
BSI__CLIN_U_DA1__K141_137024_585-MONOMER	BSI__CLIN_U_DA1__K141_137024_585		NIL	
BSI__CLIN_U_DA1__K141_194361_34-MONOMER	BSI__CLIN_U_DA1__K141_194361_34		NIL	
BSI__CLIN_U_DA1__K141_137024_586-MONOMER	BSI__CLIN_U_DA1__K141_137024_586		NIL	
BSI__CLIN_U_DA1__K141_194361_35-MONOMER	BSI__CLIN_U_DA1__K141_194361_35		NIL	
BSI__CLIN_U_DA1__K141_137024_587-MONOMER	BSI__CLIN_U_DA1__K141_137024_587		NIL	
BSI__CLIN_U_DA1__K141_194361_36-MONOMER	BSI__CLIN_U_DA1__K141_194361_36		NIL	
BSI__CLIN_U_DA1__K141_137024_588-MONOMER	BSI__CLIN_U_DA1__K141_137024_588		NIL	
BSI__CLIN_U_DA1__K141_194361_37-MONOMER	BSI__CLIN_U_DA1__K141_194361_37		NIL	
BSI__CLIN_U_DA1__K141_137024_589-MONOMER	BSI__CLIN_U_DA1__K141_137024_589		NIL	
BSI__CLIN_U_DA1__K141_194361_38-MONOMER	BSI__CLIN_U_DA1__K141_194361_38		NIL	
BSI__CLIN_U_DA1__K141_137024_590-MONOMER	BSI__CLIN_U_DA1__K141_137024_590		NIL	
BSI__CLIN_U_DA1__K141_194361_39-MONOMER	BSI__CLIN_U_DA1__K141_194361_39		NIL	
BSI__CLIN_U_DA1__K141_137024_591-MONOMER	BSI__CLIN_U_DA1__K141_137024_591		NIL	
BSI__CLIN_U_DA1__K141_194361_40-MONOMER	BSI__CLIN_U_DA1__K141_194361_40		NIL	
BSI__CLIN_U_DA1__K141_137024_592-MONOMER	BSI__CLIN_U_DA1__K141_137024_592		NIL	
BSI__CLIN_U_DA1__K141_194361_41-MONOMER	BSI__CLIN_U_DA1__K141_194361_41		NIL	
BSI__CLIN_U_DA1__K141_137024_593-MONOMER	BSI__CLIN_U_DA1__K141_137024_593		NIL	
BSI__CLIN_U_DA1__K141_194361_42-MONOMER	BSI__CLIN_U_DA1__K141_194361_42		NIL	
BSI__CLIN_U_DA1__K141_137024_594-MONOMER	BSI__CLIN_U_DA1__K141_137024_594		NIL	
BSI__CLIN_U_DA1__K141_194361_43-MONOMER	BSI__CLIN_U_DA1__K141_194361_43		NIL	
BSI__CLIN_U_DA1__K141_137024_595-MONOMER	BSI__CLIN_U_DA1__K141_137024_595		NIL	
BSI__CLIN_U_DA1__K141_194361_44-MONOMER	BSI__CLIN_U_DA1__K141_194361_44		NIL	
BSI__CLIN_U_DA1__K141_137024_596-MONOMER	BSI__CLIN_U_DA1__K141_137024_596		NIL	
BSI__CLIN_U_DA1__K141_194361_45-MONOMER	BSI__CLIN_U_DA1__K141_194361_45		NIL	
BSI__CLIN_U_DA1__K141_137024_597-MONOMER	BSI__CLIN_U_DA1__K141_137024_597		NIL	
BSI__CLIN_U_DA1__K141_194361_46-MONOMER	BSI__CLIN_U_DA1__K141_194361_46		NIL	
BSI__CLIN_U_DA1__K141_137024_598-MONOMER	BSI__CLIN_U_DA1__K141_137024_598		NIL	
BSI__CLIN_U_DA1__K141_194361_47-MONOMER	BSI__CLIN_U_DA1__K141_194361_47		NIL	
BSI__CLIN_U_DA1__K141_137024_599-MONOMER	BSI__CLIN_U_DA1__K141_137024_599		NIL	
BSI__CLIN_U_DA1__K141_194361_48-MONOMER	BSI__CLIN_U_DA1__K141_194361_48		NIL	
BSI__CLIN_U_DA1__K141_137024_600-MONOMER	BSI__CLIN_U_DA1__K141_137024_600		NIL	
BSI__CLIN_U_DA1__K141_194361_49-MONOMER	BSI__CLIN_U_DA1__K141_194361_49		NIL	
BSI__CLIN_U_DA1__K141_137024_601-MONOMER	BSI__CLIN_U_DA1__K141_137024_601		NIL	
BSI__CLIN_U_DA1__K141_194361_50-MONOMER	BSI__CLIN_U_DA1__K141_194361_50		NIL	
BSI__CLIN_U_DA1__K141_137024_602-MONOMER	BSI__CLIN_U_DA1__K141_137024_602		NIL	
BSI__CLIN_U_DA1__K141_194361_51-MONOMER	BSI__CLIN_U_DA1__K141_194361_51		NIL	
BSI__CLIN_U_DA1__K141_137024_603-MONOMER	BSI__CLIN_U_DA1__K141_137024_603		NIL	
BSI__CLIN_U_DA1__K141_194361_52-MONOMER	BSI__CLIN_U_DA1__K141_194361_52		NIL	
BSI__CLIN_U_DA1__K141_137024_604-MONOMER	BSI__CLIN_U_DA1__K141_137024_604		NIL	
BSI__CLIN_U_DA1__K141_194361_53-MONOMER	BSI__CLIN_U_DA1__K141_194361_53		NIL	
BSI__CLIN_U_DA1__K141_137024_605-MONOMER	BSI__CLIN_U_DA1__K141_137024_605		NIL	
BSI__CLIN_U_DA1__K141_194361_54-MONOMER	BSI__CLIN_U_DA1__K141_194361_54		NIL	
BSI__CLIN_U_DA1__K141_137024_606-MONOMER	BSI__CLIN_U_DA1__K141_137024_606		NIL	
BSI__CLIN_U_DA1__K141_194361_55-MONOMER	BSI__CLIN_U_DA1__K141_194361_55		NIL	
BSI__CLIN_U_DA1__K141_137024_607-MONOMER	BSI__CLIN_U_DA1__K141_137024_607		NIL	
BSI__CLIN_U_DA1__K141_194361_56-MONOMER	BSI__CLIN_U_DA1__K141_194361_56		NIL	
BSI__CLIN_U_DA1__K141_137024_608-MONOMER	BSI__CLIN_U_DA1__K141_137024_608		NIL	
BSI__CLIN_U_DA1__K141_194361_57-MONOMER	BSI__CLIN_U_DA1__K141_194361_57		NIL	
BSI__CLIN_U_DA1__K141_137024_609-MONOMER	BSI__CLIN_U_DA1__K141_137024_609		NIL	
BSI__CLIN_U_DA1__K141_194361_58-MONOMER	BSI__CLIN_U_DA1__K141_194361_58		NIL	
BSI__CLIN_U_DA1__K141_137024_610-MONOMER	BSI__CLIN_U_DA1__K141_137024_610		NIL	
BSI__CLIN_U_DA1__K141_194361_59-MONOMER	BSI__CLIN_U_DA1__K141_194361_59		NIL	
BSI__CLIN_U_DA1__K141_137024_611-MONOMER	BSI__CLIN_U_DA1__K141_137024_611		NIL	
BSI__CLIN_U_DA1__K141_194361_60-MONOMER	BSI__CLIN_U_DA1__K141_194361_60		NIL	
BSI__CLIN_U_DA1__K141_137024_612-MONOMER	BSI__CLIN_U_DA1__K141_137024_612		NIL	
BSI__CLIN_U_DA1__K141_194361_61-MONOMER	BSI__CLIN_U_DA1__K141_194361_61		NIL	
BSI__CLIN_U_DA1__K141_137024_613-MONOMER	BSI__CLIN_U_DA1__K141_137024_613		NIL	
BSI__CLIN_U_DA1__K141_194361_62-MONOMER	BSI__CLIN_U_DA1__K141_194361_62		NIL	
BSI__CLIN_U_DA1__K141_137024_614-MONOMER	BSI__CLIN_U_DA1__K141_137024_614		NIL	
BSI__CLIN_U_DA1__K141_194361_63-MONOMER	BSI__CLIN_U_DA1__K141_194361_63		NIL	
BSI__CLIN_U_DA1__K141_137024_615-MONOMER	BSI__CLIN_U_DA1__K141_137024_615		NIL	
BSI__CLIN_U_DA1__K141_194361_64-MONOMER	BSI__CLIN_U_DA1__K141_194361_64		NIL	
BSI__CLIN_U_DA1__K141_137024_616-MONOMER	BSI__CLIN_U_DA1__K141_137024_616		NIL	
BSI__CLIN_U_DA1__K141_194361_65-MONOMER	BSI__CLIN_U_DA1__K141_194361_65		NIL	
BSI__CLIN_U_DA1__K141_137024_617-MONOMER	BSI__CLIN_U_DA1__K141_137024_617		NIL	
BSI__CLIN_U_DA1__K141_194361_66-MONOMER	BSI__CLIN_U_DA1__K141_194361_66		NIL	
BSI__CLIN_U_DA1__K141_137024_618-MONOMER	BSI__CLIN_U_DA1__K141_137024_618		NIL	
BSI__CLIN_U_DA1__K141_194361_67-MONOMER	BSI__CLIN_U_DA1__K141_194361_67		NIL	
BSI__CLIN_U_DA1__K141_137024_619-MONOMER	BSI__CLIN_U_DA1__K141_137024_619		NIL	
BSI__CLIN_U_DA1__K141_194361_68-MONOMER	BSI__CLIN_U_DA1__K141_194361_68		NIL	
BSI__CLIN_U_DA1__K141_137024_620-MONOMER	BSI__CLIN_U_DA1__K141_137024_620		NIL	
BSI__CLIN_U_DA1__K141_194361_69-MONOMER	BSI__CLIN_U_DA1__K141_194361_69		NIL	
BSI__CLIN_U_DA1__K141_137024_621-MONOMER	BSI__CLIN_U_DA1__K141_137024_621		NIL	
BSI__CLIN_U_DA1__K141_194361_70-MONOMER	BSI__CLIN_U_DA1__K141_194361_70		NIL	
BSI__CLIN_U_DA1__K141_137024_622-MONOMER	BSI__CLIN_U_DA1__K141_137024_622		NIL	
BSI__CLIN_U_DA1__K141_194361_71-MONOMER	BSI__CLIN_U_DA1__K141_194361_71		NIL	
BSI__CLIN_U_DA1__K141_137024_623-MONOMER	BSI__CLIN_U_DA1__K141_137024_623		NIL	
BSI__CLIN_U_DA1__K141_194361_72-MONOMER	BSI__CLIN_U_DA1__K141_194361_72		NIL	
BSI__CLIN_U_DA1__K141_137024_624-MONOMER	BSI__CLIN_U_DA1__K141_137024_624		NIL	
BSI__CLIN_U_DA1__K141_194361_73-MONOMER	BSI__CLIN_U_DA1__K141_194361_73		NIL	
BSI__CLIN_U_DA1__K141_137024_625-MONOMER	BSI__CLIN_U_DA1__K141_137024_625		NIL	
BSI__CLIN_U_DA1__K141_194361_74-MONOMER	BSI__CLIN_U_DA1__K141_194361_74		NIL	
BSI__CLIN_U_DA1__K141_137024_626-MONOMER	BSI__CLIN_U_DA1__K141_137024_626		NIL	
BSI__CLIN_U_DA1__K141_194361_75-MONOMER	BSI__CLIN_U_DA1__K141_194361_75		NIL	
BSI__CLIN_U_DA1__K141_137024_627-MONOMER	BSI__CLIN_U_DA1__K141_137024_627		NIL	
BSI__CLIN_U_DA1__K141_194361_76-MONOMER	BSI__CLIN_U_DA1__K141_194361_76		NIL	
BSI__CLIN_U_DA1__K141_137024_628-MONOMER	BSI__CLIN_U_DA1__K141_137024_628		NIL	
BSI__CLIN_U_DA1__K141_194361_77-MONOMER	BSI__CLIN_U_DA1__K141_194361_77		NIL	
BSI__CLIN_U_DA1__K141_137024_629-MONOMER	BSI__CLIN_U_DA1__K141_137024_629		NIL	
BSI__CLIN_U_DA1__K141_137024_630-MONOMER	BSI__CLIN_U_DA1__K141_137024_630		NIL	
BSI__CLIN_U_DA1__K141_194361_78-MONOMER	BSI__CLIN_U_DA1__K141_194361_78		NIL	
BSI__CLIN_U_DA1__K141_137024_631-MONOMER	BSI__CLIN_U_DA1__K141_137024_631		NIL	
BSI__CLIN_U_DA1__K141_137024_632-MONOMER	BSI__CLIN_U_DA1__K141_137024_632		NIL	
BSI__CLIN_U_DA1__K141_137024_633-MONOMER	BSI__CLIN_U_DA1__K141_137024_633		NIL	
BSI__CLIN_U_DA1__K141_194361_79-MONOMER	BSI__CLIN_U_DA1__K141_194361_79		NIL	
BSI__CLIN_U_DA1__K141_137024_634-MONOMER	BSI__CLIN_U_DA1__K141_137024_634		NIL	
BSI__CLIN_U_DA1__K141_194361_80-MONOMER	BSI__CLIN_U_DA1__K141_194361_80		NIL	
BSI__CLIN_U_DA1__K141_137024_635-MONOMER	BSI__CLIN_U_DA1__K141_137024_635		NIL	
BSI__CLIN_U_DA1__K141_137024_636-MONOMER	BSI__CLIN_U_DA1__K141_137024_636		NIL	
BSI__CLIN_U_DA1__K141_194361_81-MONOMER	BSI__CLIN_U_DA1__K141_194361_81		NIL	
BSI__CLIN_U_DA1__K141_137024_637-MONOMER	BSI__CLIN_U_DA1__K141_137024_637		NIL	
BSI__CLIN_U_DA1__K141_194361_82-MONOMER	BSI__CLIN_U_DA1__K141_194361_82		NIL	
BSI__CLIN_U_DA1__K141_137024_638-MONOMER	BSI__CLIN_U_DA1__K141_137024_638		NIL	
BSI__CLIN_U_DA1__K141_137024_639-MONOMER	BSI__CLIN_U_DA1__K141_137024_639		NIL	
BSI__CLIN_U_DA1__K141_194361_83-MONOMER	BSI__CLIN_U_DA1__K141_194361_83		NIL	
BSI__CLIN_U_DA1__K141_137024_640-MONOMER	BSI__CLIN_U_DA1__K141_137024_640		NIL	
BSI__CLIN_U_DA1__K141_194361_84-MONOMER	BSI__CLIN_U_DA1__K141_194361_84		NIL	
BSI__CLIN_U_DA1__K141_137024_641-MONOMER	BSI__CLIN_U_DA1__K141_137024_641		NIL	
BSI__CLIN_U_DA1__K141_137024_642-MONOMER	BSI__CLIN_U_DA1__K141_137024_642		NIL	
BSI__CLIN_U_DA1__K141_194361_85-MONOMER	BSI__CLIN_U_DA1__K141_194361_85		NIL	
BSI__CLIN_U_DA1__K141_137024_643-MONOMER	BSI__CLIN_U_DA1__K141_137024_643		NIL	
BSI__CLIN_U_DA1__K141_137024_644-MONOMER	BSI__CLIN_U_DA1__K141_137024_644		NIL	
BSI__CLIN_U_DA1__K141_194361_86-MONOMER	BSI__CLIN_U_DA1__K141_194361_86		NIL	
BSI__CLIN_U_DA1__K141_137024_645-MONOMER	BSI__CLIN_U_DA1__K141_137024_645		NIL	
BSI__CLIN_U_DA1__K141_194361_87-MONOMER	BSI__CLIN_U_DA1__K141_194361_87		NIL	
BSI__CLIN_U_DA1__K141_137024_646-MONOMER	BSI__CLIN_U_DA1__K141_137024_646		NIL	
BSI__CLIN_U_DA1__K141_137024_647-MONOMER	BSI__CLIN_U_DA1__K141_137024_647		NIL	
BSI__CLIN_U_DA1__K141_194361_88-MONOMER	BSI__CLIN_U_DA1__K141_194361_88		NIL	
BSI__CLIN_U_DA1__K141_137024_648-MONOMER	BSI__CLIN_U_DA1__K141_137024_648		NIL	
BSI__CLIN_U_DA1__K141_194361_89-MONOMER	BSI__CLIN_U_DA1__K141_194361_89		NIL	
BSI__CLIN_U_DA1__K141_137024_649-MONOMER	BSI__CLIN_U_DA1__K141_137024_649		NIL	
BSI__CLIN_U_DA1__K141_194361_90-MONOMER	BSI__CLIN_U_DA1__K141_194361_90		NIL	
BSI__CLIN_U_DA1__K141_137024_650-MONOMER	BSI__CLIN_U_DA1__K141_137024_650		NIL	
BSI__CLIN_U_DA1__K141_137024_651-MONOMER	BSI__CLIN_U_DA1__K141_137024_651		NIL	
BSI__CLIN_U_DA1__K141_194361_91-MONOMER	BSI__CLIN_U_DA1__K141_194361_91		NIL	
BSI__CLIN_U_DA1__K141_137024_652-MONOMER	BSI__CLIN_U_DA1__K141_137024_652		NIL	
BSI__CLIN_U_DA1__K141_194361_92-MONOMER	BSI__CLIN_U_DA1__K141_194361_92		NIL	
BSI__CLIN_U_DA1__K141_137024_653-MONOMER	BSI__CLIN_U_DA1__K141_137024_653		NIL	
BSI__CLIN_U_DA1__K141_137024_654-MONOMER	BSI__CLIN_U_DA1__K141_137024_654		NIL	
BSI__CLIN_U_DA1__K141_194361_93-MONOMER	BSI__CLIN_U_DA1__K141_194361_93		NIL	
BSI__CLIN_U_DA1__K141_137024_655-MONOMER	BSI__CLIN_U_DA1__K141_137024_655		NIL	
BSI__CLIN_U_DA1__K141_137024_656-MONOMER	BSI__CLIN_U_DA1__K141_137024_656		NIL	
BSI__CLIN_U_DA1__K141_137024_657-MONOMER	BSI__CLIN_U_DA1__K141_137024_657		NIL	
BSI__CLIN_U_DA1__K141_194361_94-MONOMER	BSI__CLIN_U_DA1__K141_194361_94		NIL	
BSI__CLIN_U_DA1__K141_137024_658-MONOMER	BSI__CLIN_U_DA1__K141_137024_658		NIL	
BSI__CLIN_U_DA1__K141_137024_659-MONOMER	BSI__CLIN_U_DA1__K141_137024_659		NIL	
BSI__CLIN_U_DA1__K141_194361_95-MONOMER	BSI__CLIN_U_DA1__K141_194361_95		NIL	
BSI__CLIN_U_DA1__K141_137024_660-MONOMER	BSI__CLIN_U_DA1__K141_137024_660		NIL	
BSI__CLIN_U_DA1__K141_194361_96-MONOMER	BSI__CLIN_U_DA1__K141_194361_96		NIL	
BSI__CLIN_U_DA1__K141_194361_97-MONOMER	BSI__CLIN_U_DA1__K141_194361_97		NIL	
BSI__CLIN_U_DA1__K141_194361_98-MONOMER	BSI__CLIN_U_DA1__K141_194361_98		NIL	
BSI__CLIN_U_DA1__K141_194361_99-MONOMER	BSI__CLIN_U_DA1__K141_194361_99		NIL	
BSI__CLIN_U_DA1__K141_194361_100-MONOMER	BSI__CLIN_U_DA1__K141_194361_100		NIL	
BSI__CLIN_U_DA1__K141_194361_101-MONOMER	BSI__CLIN_U_DA1__K141_194361_101		NIL	
BSI__CLIN_U_DA1__K141_194361_102-MONOMER	BSI__CLIN_U_DA1__K141_194361_102		NIL	
BSI__CLIN_U_DA1__K141_194361_103-MONOMER	BSI__CLIN_U_DA1__K141_194361_103		NIL	
BSI__CLIN_U_DA1__K141_194361_104-MONOMER	BSI__CLIN_U_DA1__K141_194361_104		NIL	
BSI__CLIN_U_DA1__K141_194361_105-MONOMER	BSI__CLIN_U_DA1__K141_194361_105		NIL	
BSI__CLIN_U_DA1__K141_194361_106-MONOMER	BSI__CLIN_U_DA1__K141_194361_106		NIL	
BSI__CLIN_U_DA1__K141_194361_107-MONOMER	BSI__CLIN_U_DA1__K141_194361_107		NIL	
BSI__CLIN_U_DA1__K141_194361_108-MONOMER	BSI__CLIN_U_DA1__K141_194361_108		NIL	
BSI__CLIN_U_DA1__K141_194361_109-MONOMER	BSI__CLIN_U_DA1__K141_194361_109		NIL	
BSI__CLIN_U_DA1__K141_194361_110-MONOMER	BSI__CLIN_U_DA1__K141_194361_110		NIL	
BSI__CLIN_U_DA1__K141_194361_111-MONOMER	BSI__CLIN_U_DA1__K141_194361_111		NIL	
BSI__CLIN_U_DA1__K141_194361_112-MONOMER	BSI__CLIN_U_DA1__K141_194361_112		NIL	
BSI__CLIN_U_DA1__K141_194361_113-MONOMER	BSI__CLIN_U_DA1__K141_194361_113		NIL	
BSI__CLIN_U_DA1__K141_194361_114-MONOMER	BSI__CLIN_U_DA1__K141_194361_114		NIL	
BSI__CLIN_U_DA1__K141_194361_115-MONOMER	BSI__CLIN_U_DA1__K141_194361_115		NIL	
BSI__CLIN_U_DA1__K141_194361_116-MONOMER	BSI__CLIN_U_DA1__K141_194361_116		NIL	
BSI__CLIN_U_DA1__K141_194361_117-MONOMER	BSI__CLIN_U_DA1__K141_194361_117		NIL	
BSI__CLIN_U_DA1__K141_194361_118-MONOMER	BSI__CLIN_U_DA1__K141_194361_118		NIL	
BSI__CLIN_U_DA1__K141_194361_119-MONOMER	BSI__CLIN_U_DA1__K141_194361_119		NIL	
BSI__CLIN_U_DA1__K141_194361_120-MONOMER	BSI__CLIN_U_DA1__K141_194361_120		NIL	
BSI__CLIN_U_DA1__K141_194361_121-MONOMER	BSI__CLIN_U_DA1__K141_194361_121		NIL	
BSI__CLIN_U_DA1__K141_194361_122-MONOMER	BSI__CLIN_U_DA1__K141_194361_122		NIL	
BSI__CLIN_U_DA1__K141_194361_123-MONOMER	BSI__CLIN_U_DA1__K141_194361_123		NIL	
BSI__CLIN_U_DA1__K141_95238_1-MONOMER	BSI__CLIN_U_DA1__K141_95238_1		NIL	
BSI__CLIN_U_DA1__K141_194361_124-MONOMER	BSI__CLIN_U_DA1__K141_194361_124		NIL	
BSI__CLIN_U_DA1__K141_95238_2-MONOMER	BSI__CLIN_U_DA1__K141_95238_2		NIL	
BSI__CLIN_U_DA1__K141_194361_125-MONOMER	BSI__CLIN_U_DA1__K141_194361_125		NIL	
BSI__CLIN_U_DA1__K141_95238_3-MONOMER	BSI__CLIN_U_DA1__K141_95238_3		NIL	
BSI__CLIN_U_DA1__K141_194361_126-MONOMER	BSI__CLIN_U_DA1__K141_194361_126		NIL	
BSI__CLIN_U_DA1__K141_95238_4-MONOMER	BSI__CLIN_U_DA1__K141_95238_4		NIL	
BSI__CLIN_U_DA1__K141_194361_127-MONOMER	BSI__CLIN_U_DA1__K141_194361_127		NIL	
BSI__CLIN_U_DA1__K141_95238_5-MONOMER	BSI__CLIN_U_DA1__K141_95238_5		NIL	
BSI__CLIN_U_DA1__K141_194361_128-MONOMER	BSI__CLIN_U_DA1__K141_194361_128		NIL	
BSI__CLIN_U_DA1__K141_194361_129-MONOMER	BSI__CLIN_U_DA1__K141_194361_129		NIL	
BSI__CLIN_U_DA1__K141_194361_130-MONOMER	BSI__CLIN_U_DA1__K141_194361_130		NIL	
BSI__CLIN_U_DA1__K141_194361_131-MONOMER	BSI__CLIN_U_DA1__K141_194361_131		NIL	
BSI__CLIN_U_DA1__K141_194361_132-MONOMER	BSI__CLIN_U_DA1__K141_194361_132		NIL	
BSI__CLIN_U_DA1__K141_194361_133-MONOMER	BSI__CLIN_U_DA1__K141_194361_133		NIL	
BSI__CLIN_U_DA1__K141_194361_134-MONOMER	BSI__CLIN_U_DA1__K141_194361_134		NIL	
BSI__CLIN_U_DA1__K141_194361_135-MONOMER	BSI__CLIN_U_DA1__K141_194361_135		NIL	
BSI__CLIN_U_DA1__K141_194361_136-MONOMER	BSI__CLIN_U_DA1__K141_194361_136		NIL	
BSI__CLIN_U_DA1__K141_194361_137-MONOMER	BSI__CLIN_U_DA1__K141_194361_137		NIL	
BSI__CLIN_U_DA1__K141_194361_138-MONOMER	BSI__CLIN_U_DA1__K141_194361_138		NIL	
BSI__CLIN_U_DA1__K141_194361_139-MONOMER	BSI__CLIN_U_DA1__K141_194361_139		NIL	
BSI__CLIN_U_DA1__K141_194361_140-MONOMER	BSI__CLIN_U_DA1__K141_194361_140		NIL	
BSI__CLIN_U_DA1__K141_194361_141-MONOMER	BSI__CLIN_U_DA1__K141_194361_141		NIL	
BSI__CLIN_U_DA1__K141_94247_1-MONOMER	BSI__CLIN_U_DA1__K141_94247_1		NIL	
BSI__CLIN_U_DA1__K141_194361_142-MONOMER	BSI__CLIN_U_DA1__K141_194361_142		NIL	
BSI__CLIN_U_DA1__K141_94247_2-MONOMER	BSI__CLIN_U_DA1__K141_94247_2		NIL	
BSI__CLIN_U_DA1__K141_194361_143-MONOMER	BSI__CLIN_U_DA1__K141_194361_143		NIL	
BSI__CLIN_U_DA1__K141_194361_144-MONOMER	BSI__CLIN_U_DA1__K141_194361_144		NIL	
BSI__CLIN_U_DA1__K141_194361_145-MONOMER	BSI__CLIN_U_DA1__K141_194361_145		NIL	
BSI__CLIN_U_DA1__K141_194361_146-MONOMER	BSI__CLIN_U_DA1__K141_194361_146		NIL	
BSI__CLIN_U_DA1__K141_194361_147-MONOMER	BSI__CLIN_U_DA1__K141_194361_147		NIL	
BSI__CLIN_U_DA1__K141_194361_148-MONOMER	BSI__CLIN_U_DA1__K141_194361_148		NIL	
BSI__CLIN_U_DA1__K141_194361_149-MONOMER	BSI__CLIN_U_DA1__K141_194361_149		NIL	
BSI__CLIN_U_DA1__K141_194361_150-MONOMER	BSI__CLIN_U_DA1__K141_194361_150		NIL	
BSI__CLIN_U_DA1__K141_194361_151-MONOMER	BSI__CLIN_U_DA1__K141_194361_151		NIL	
BSI__CLIN_U_DA1__K141_194361_152-MONOMER	BSI__CLIN_U_DA1__K141_194361_152		NIL	
BSI__CLIN_U_DA1__K141_194361_153-MONOMER	BSI__CLIN_U_DA1__K141_194361_153		NIL	
BSI__CLIN_U_DA1__K141_94186_1-MONOMER	BSI__CLIN_U_DA1__K141_94186_1		NIL	
BSI__CLIN_U_DA1__K141_194361_154-MONOMER	BSI__CLIN_U_DA1__K141_194361_154		NIL	
BSI__CLIN_U_DA1__K141_194361_155-MONOMER	BSI__CLIN_U_DA1__K141_194361_155		NIL	
BSI__CLIN_U_DA1__K141_194361_156-MONOMER	BSI__CLIN_U_DA1__K141_194361_156		NIL	
BSI__CLIN_U_DA1__K141_194361_157-MONOMER	BSI__CLIN_U_DA1__K141_194361_157		NIL	
BSI__CLIN_U_DA1__K141_194361_158-MONOMER	BSI__CLIN_U_DA1__K141_194361_158		NIL	
BSI__CLIN_U_DA1__K141_194361_159-MONOMER	BSI__CLIN_U_DA1__K141_194361_159		NIL	
BSI__CLIN_U_DA1__K141_194361_160-MONOMER	BSI__CLIN_U_DA1__K141_194361_160		NIL	
BSI__CLIN_U_DA1__K141_194361_161-MONOMER	BSI__CLIN_U_DA1__K141_194361_161		NIL	
BSI__CLIN_U_DA1__K141_194361_162-MONOMER	BSI__CLIN_U_DA1__K141_194361_162		NIL	
BSI__CLIN_U_DA1__K141_194361_163-MONOMER	BSI__CLIN_U_DA1__K141_194361_163		NIL	
BSI__CLIN_U_DA1__K141_92798_1-MONOMER	BSI__CLIN_U_DA1__K141_92798_1		NIL	
BSI__CLIN_U_DA1__K141_194361_164-MONOMER	BSI__CLIN_U_DA1__K141_194361_164		NIL	
BSI__CLIN_U_DA1__K141_92798_2-MONOMER	BSI__CLIN_U_DA1__K141_92798_2		NIL	
BSI__CLIN_U_DA1__K141_194361_165-MONOMER	BSI__CLIN_U_DA1__K141_194361_165		NIL	
BSI__CLIN_U_DA1__K141_92798_3-MONOMER	BSI__CLIN_U_DA1__K141_92798_3		NIL	
BSI__CLIN_U_DA1__K141_194361_166-MONOMER	BSI__CLIN_U_DA1__K141_194361_166		NIL	
