BSI__CLIN_U_DA1__K141_137024_56			
BSI__CLIN_U_DA1__K141_94247_2			
BSI__CLIN_U_DA1__K141_137024_57		icmF	
BSI__CLIN_U_DA1__K141_137024_58			
BSI__CLIN_U_DA1__K141_137024_59			
BSI__CLIN_U_DA1__K141_137024_60			
BSI__CLIN_U_DA1__K141_137024_61			
BSI__CLIN_U_DA1__K141_137024_62			
BSI__CLIN_U_DA1__K141_137024_63			
BSI__CLIN_U_DA1__K141_137024_64			
BSI__CLIN_U_DA1__K141_137024_65			
BSI__CLIN_U_DA1__K141_137024_66			
BSI__CLIN_U_DA1__K141_94186_1			
BSI__CLIN_U_DA1__K141_137024_67			
BSI__CLIN_U_DA1__K141_137024_68			
BSI__CLIN_U_DA1__K141_137024_69			
BSI__CLIN_U_DA1__K141_137024_70			
BSI__CLIN_U_DA1__K141_137024_71		mnmC	
BSI__CLIN_U_DA1__K141_137024_72			
BSI__CLIN_U_DA1__K141_137024_73		grpE	
BSI__CLIN_U_DA1__K141_137024_74		dnaJ	
BSI__CLIN_U_DA1__K141_137024_75		natA	
BSI__CLIN_U_DA1__K141_137024_76		natB	
BSI__CLIN_U_DA1__K141_137024_77			
BSI__CLIN_U_DA1__K141_137024_78			
BSI__CLIN_U_DA1__K141_137024_79		ntrX	
BSI__CLIN_U_DA1__K141_137024_80			
BSI__CLIN_U_DA1__K141_137024_81			
BSI__CLIN_U_DA1__K141_137024_82			
BSI__CLIN_U_DA1__K141_137024_83			
BSI__CLIN_U_DA1__K141_137024_84			
BSI__CLIN_U_DA1__K141_137024_85			
BSI__CLIN_U_DA1__K141_137024_86			
BSI__CLIN_U_DA1__K141_137024_87		ppiC	
BSI__CLIN_U_DA1__K141_137024_88			
BSI__CLIN_U_DA1__K141_137024_89			
BSI__CLIN_U_DA1__K141_137024_90		yfiT	
BSI__CLIN_U_DA1__K141_137024_91			
BSI__CLIN_U_DA1__K141_137024_92			
BSI__CLIN_U_DA1__K141_137024_93			
BSI__CLIN_U_DA1__K141_137024_94			
BSI__CLIN_U_DA1__K141_137024_95			
BSI__CLIN_U_DA1__K141_137024_96			
BSI__CLIN_U_DA1__K141_137024_97			
BSI__CLIN_U_DA1__K141_137024_98		nusB	
BSI__CLIN_U_DA1__K141_137024_99			
BSI__CLIN_U_DA1__K141_137024_100		yajC	
BSI__CLIN_U_DA1__K141_137024_101			
BSI__CLIN_U_DA1__K141_137024_102			
BSI__CLIN_U_DA1__K141_137024_103		pyrD	
BSI__CLIN_U_DA1__K141_137024_104			
BSI__CLIN_U_DA1__K141_137024_105		mvaB	
BSI__CLIN_U_DA1__K141_137024_106			
BSI__CLIN_U_DA1__K141_137024_107			
BSI__CLIN_U_DA1__K141_137024_108			
BSI__CLIN_U_DA1__K141_137024_109			
BSI__CLIN_U_DA1__K141_137024_110		guaB	
BSI__CLIN_U_DA1__K141_137024_111			
BSI__CLIN_U_DA1__K141_137024_112			
BSI__CLIN_U_DA1__K141_137024_113			
BSI__CLIN_U_DA1__K141_137024_114			
BSI__CLIN_U_DA1__K141_137024_115			
BSI__CLIN_U_DA1__K141_137024_116			
BSI__CLIN_U_DA1__K141_137024_117		sucC	
BSI__CLIN_U_DA1__K141_137024_118			
BSI__CLIN_U_DA1__K141_137024_119			
BSI__CLIN_U_DA1__K141_137024_120			
BSI__CLIN_U_DA1__K141_137024_121			
BSI__CLIN_U_DA1__K141_137024_122			
BSI__CLIN_U_DA1__K141_137024_123			
BSI__CLIN_U_DA1__K141_137024_124			
BSI__CLIN_U_DA1__K141_137024_125			
BSI__CLIN_U_DA1__K141_137024_126			
BSI__CLIN_U_DA1__K141_137024_127			
BSI__CLIN_U_DA1__K141_137024_128			
BSI__CLIN_U_DA1__K141_137024_129			
BSI__CLIN_U_DA1__K141_137024_130			
BSI__CLIN_U_DA1__K141_137024_131			
BSI__CLIN_U_DA1__K141_137024_132			
BSI__CLIN_U_DA1__K141_137024_133			
BSI__CLIN_U_DA1__K141_137024_134			
BSI__CLIN_U_DA1__K141_137024_135			
BSI__CLIN_U_DA1__K141_137024_136			
BSI__CLIN_U_DA1__K141_137024_137			
BSI__CLIN_U_DA1__K141_137024_138			
BSI__CLIN_U_DA1__K141_137024_139			
BSI__CLIN_U_DA1__K141_137024_140			
BSI__CLIN_U_DA1__K141_137024_141			
BSI__CLIN_U_DA1__K141_137024_142		ruvX	
BSI__CLIN_U_DA1__K141_137024_143		def	
BSI__CLIN_U_DA1__K141_137024_144			
BSI__CLIN_U_DA1__K141_137024_145			
BSI__CLIN_U_DA1__K141_137024_146			
BSI__CLIN_U_DA1__K141_137024_147			
BSI__CLIN_U_DA1__K141_137024_148		mazG	
BSI__CLIN_U_DA1__K141_137024_149			
BSI__CLIN_U_DA1__K141_137024_150			
BSI__CLIN_U_DA1__K141_137024_151		norM	
BSI__CLIN_U_DA1__K141_137024_152			
BSI__CLIN_U_DA1__K141_137024_153			
BSI__CLIN_U_DA1__K141_137024_154			
BSI__CLIN_U_DA1__K141_137024_155			
BSI__CLIN_U_DA1__K141_137024_156			
BSI__CLIN_U_DA1__K141_137024_157			
BSI__CLIN_U_DA1__K141_137024_158			
BSI__CLIN_U_DA1__K141_137024_159			
BSI__CLIN_U_DA1__K141_137024_655		ilvN	
BSI__CLIN_U_DA1__K141_137024_160			
BSI__CLIN_U_DA1__K141_137024_654			
BSI__CLIN_U_DA1__K141_137024_161			
BSI__CLIN_U_DA1__K141_137024_653		ilvB	
BSI__CLIN_U_DA1__K141_137024_162			
BSI__CLIN_U_DA1__K141_137024_652		ilvD	
BSI__CLIN_U_DA1__K141_137024_163			
BSI__CLIN_U_DA1__K141_137024_651			
BSI__CLIN_U_DA1__K141_137024_164			
BSI__CLIN_U_DA1__K141_137024_650		kipI	
BSI__CLIN_U_DA1__K141_137024_165			
BSI__CLIN_U_DA1__K141_137024_649			
BSI__CLIN_U_DA1__K141_137024_166			
BSI__CLIN_U_DA1__K141_137024_648		mntH	
BSI__CLIN_U_DA1__K141_137024_167			
BSI__CLIN_U_DA1__K141_137024_647			
BSI__CLIN_U_DA1__K141_137024_168			
BSI__CLIN_U_DA1__K141_137024_646			
BSI__CLIN_U_DA1__K141_137024_169			
BSI__CLIN_U_DA1__K141_137024_645		comM	
BSI__CLIN_U_DA1__K141_137024_170			
BSI__CLIN_U_DA1__K141_137024_644			
BSI__CLIN_U_DA1__K141_137024_171			
BSI__CLIN_U_DA1__K141_137024_643			
BSI__CLIN_U_DA1__K141_137024_172			
BSI__CLIN_U_DA1__K141_137024_642			
BSI__CLIN_U_DA1__K141_137024_173			
BSI__CLIN_U_DA1__K141_137024_641			
BSI__CLIN_U_DA1__K141_137024_174			
BSI__CLIN_U_DA1__K141_137024_640			
BSI__CLIN_U_DA1__K141_137024_175		pssA	
BSI__CLIN_U_DA1__K141_137024_639			
BSI__CLIN_U_DA1__K141_137024_176			
BSI__CLIN_U_DA1__K141_137024_638			
BSI__CLIN_U_DA1__K141_137024_177			
BSI__CLIN_U_DA1__K141_137024_637			
BSI__CLIN_U_DA1__K141_137024_178			
BSI__CLIN_U_DA1__K141_137024_636			
BSI__CLIN_U_DA1__K141_137024_179			
BSI__CLIN_U_DA1__K141_137024_635			
BSI__CLIN_U_DA1__K141_137024_180		recQ	
BSI__CLIN_U_DA1__K141_137024_634			
BSI__CLIN_U_DA1__K141_137024_181			
BSI__CLIN_U_DA1__K141_137024_633			
BSI__CLIN_U_DA1__K141_137024_182			
BSI__CLIN_U_DA1__K141_137024_632		pac	
BSI__CLIN_U_DA1__K141_137024_183			
BSI__CLIN_U_DA1__K141_137024_631		dsbD	
BSI__CLIN_U_DA1__K141_137024_184			
BSI__CLIN_U_DA1__K141_137024_630		tilS	
BSI__CLIN_U_DA1__K141_137024_185			
BSI__CLIN_U_DA1__K141_137024_629		pabB	
BSI__CLIN_U_DA1__K141_137024_186		iscS	
BSI__CLIN_U_DA1__K141_137024_628			
BSI__CLIN_U_DA1__K141_137024_187			
BSI__CLIN_U_DA1__K141_137024_627			
BSI__CLIN_U_DA1__K141_137024_188			
BSI__CLIN_U_DA1__K141_137024_626			
BSI__CLIN_U_DA1__K141_137024_189			
BSI__CLIN_U_DA1__K141_137024_625		lpd	
BSI__CLIN_U_DA1__K141_137024_190			
BSI__CLIN_U_DA1__K141_137024_624			
BSI__CLIN_U_DA1__K141_137024_191		zapA	
BSI__CLIN_U_DA1__K141_137024_623			
BSI__CLIN_U_DA1__K141_137024_192		rny	
BSI__CLIN_U_DA1__K141_137024_622			
BSI__CLIN_U_DA1__K141_137024_193			
BSI__CLIN_U_DA1__K141_137024_621			
BSI__CLIN_U_DA1__K141_137024_194			
BSI__CLIN_U_DA1__K141_137024_620			
BSI__CLIN_U_DA1__K141_137024_195			
BSI__CLIN_U_DA1__K141_137024_619			
BSI__CLIN_U_DA1__K141_137024_196			
BSI__CLIN_U_DA1__K141_137024_618			
BSI__CLIN_U_DA1__K141_137024_197			
BSI__CLIN_U_DA1__K141_137024_617			
BSI__CLIN_U_DA1__K141_137024_198			
BSI__CLIN_U_DA1__K141_137024_616			
BSI__CLIN_U_DA1__K141_137024_199			
BSI__CLIN_U_DA1__K141_137024_564			
BSI__CLIN_U_DA1__K141_137024_200			
BSI__CLIN_U_DA1__K141_137024_563			
BSI__CLIN_U_DA1__K141_137024_201			
BSI__CLIN_U_DA1__K141_137024_562			
BSI__CLIN_U_DA1__K141_137024_202			
BSI__CLIN_U_DA1__K141_137024_561			
BSI__CLIN_U_DA1__K141_137024_203			
BSI__CLIN_U_DA1__K141_137024_560		dnaK	
BSI__CLIN_U_DA1__K141_137024_204			
BSI__CLIN_U_DA1__K141_137024_559			
BSI__CLIN_U_DA1__K141_137024_205			
BSI__CLIN_U_DA1__K141_137024_558			
BSI__CLIN_U_DA1__K141_137024_206			
BSI__CLIN_U_DA1__K141_137024_557			
BSI__CLIN_U_DA1__K141_137024_207			
BSI__CLIN_U_DA1__K141_137024_556			
BSI__CLIN_U_DA1__K141_137024_208			
BSI__CLIN_U_DA1__K141_137024_555			
BSI__CLIN_U_DA1__K141_137024_209			
BSI__CLIN_U_DA1__K141_137024_554			
BSI__CLIN_U_DA1__K141_137024_210			
BSI__CLIN_U_DA1__K141_137024_553			
BSI__CLIN_U_DA1__K141_137024_211			
BSI__CLIN_U_DA1__K141_137024_552			
BSI__CLIN_U_DA1__K141_137024_212			
BSI__CLIN_U_DA1__K141_137024_551			
BSI__CLIN_U_DA1__K141_137024_213			
BSI__CLIN_U_DA1__K141_137024_550			
BSI__CLIN_U_DA1__K141_137024_214			
BSI__CLIN_U_DA1__K141_137024_549			
BSI__CLIN_U_DA1__K141_137024_215		phoD	
BSI__CLIN_U_DA1__K141_137024_548			
BSI__CLIN_U_DA1__K141_137024_216		ndk	
BSI__CLIN_U_DA1__K141_137024_547			
BSI__CLIN_U_DA1__K141_137024_217			
BSI__CLIN_U_DA1__K141_137024_546			
BSI__CLIN_U_DA1__K141_137024_218			
BSI__CLIN_U_DA1__K141_137024_545			
BSI__CLIN_U_DA1__K141_137024_219			
BSI__CLIN_U_DA1__K141_137024_544			
BSI__CLIN_U_DA1__K141_137024_220			
BSI__CLIN_U_DA1__K141_137024_543			
BSI__CLIN_U_DA1__K141_137024_221		ribH	
BSI__CLIN_U_DA1__K141_137024_542			
BSI__CLIN_U_DA1__K141_137024_222			
BSI__CLIN_U_DA1__K141_137024_541			
BSI__CLIN_U_DA1__K141_137024_223		mutL	
BSI__CLIN_U_DA1__K141_137024_540		tal	
BSI__CLIN_U_DA1__K141_137024_224			
BSI__CLIN_U_DA1__K141_137024_539			
BSI__CLIN_U_DA1__K141_137024_225			
BSI__CLIN_U_DA1__K141_137024_538		vdlC	
BSI__CLIN_U_DA1__K141_137024_226			
BSI__CLIN_U_DA1__K141_137024_537			
BSI__CLIN_U_DA1__K141_137024_227			
BSI__CLIN_U_DA1__K141_137024_536			
BSI__CLIN_U_DA1__K141_137024_228			
BSI__CLIN_U_DA1__K141_137024_535			
BSI__CLIN_U_DA1__K141_137024_229			
BSI__CLIN_U_DA1__K141_137024_534			
BSI__CLIN_U_DA1__K141_137024_230			
BSI__CLIN_U_DA1__K141_137024_533			
BSI__CLIN_U_DA1__K141_137024_231			
BSI__CLIN_U_DA1__K141_137024_532			
BSI__CLIN_U_DA1__K141_137024_232			
BSI__CLIN_U_DA1__K141_137024_531			
BSI__CLIN_U_DA1__K141_137024_233			
BSI__CLIN_U_DA1__K141_137024_530			
BSI__CLIN_U_DA1__K141_137024_234			
BSI__CLIN_U_DA1__K141_137024_529			
BSI__CLIN_U_DA1__K141_137024_235			
BSI__CLIN_U_DA1__K141_137024_528		glyA	
BSI__CLIN_U_DA1__K141_137024_236			
BSI__CLIN_U_DA1__K141_137024_527			
BSI__CLIN_U_DA1__K141_137024_237			
BSI__CLIN_U_DA1__K141_137024_526		ytxJ	
BSI__CLIN_U_DA1__K141_137024_238			
BSI__CLIN_U_DA1__K141_137024_525			
BSI__CLIN_U_DA1__K141_137024_239			
BSI__CLIN_U_DA1__K141_137024_524			
BSI__CLIN_U_DA1__K141_137024_240		pccB	
BSI__CLIN_U_DA1__K141_137024_523			
BSI__CLIN_U_DA1__K141_137024_241			
BSI__CLIN_U_DA1__K141_137024_522			
BSI__CLIN_U_DA1__K141_137024_242		bcr	
BSI__CLIN_U_DA1__K141_137024_521			
BSI__CLIN_U_DA1__K141_137024_243			
BSI__CLIN_U_DA1__K141_137024_520			
BSI__CLIN_U_DA1__K141_137024_244			
BSI__CLIN_U_DA1__K141_137024_519		pcm	
BSI__CLIN_U_DA1__K141_137024_245			
BSI__CLIN_U_DA1__K141_137024_518			
BSI__CLIN_U_DA1__K141_137024_246			
BSI__CLIN_U_DA1__K141_137024_517			
BSI__CLIN_U_DA1__K141_137024_247			
BSI__CLIN_U_DA1__K141_137024_516			
BSI__CLIN_U_DA1__K141_137024_248			
BSI__CLIN_U_DA1__K141_137024_515			
BSI__CLIN_U_DA1__K141_137024_249			
BSI__CLIN_U_DA1__K141_137024_514			
BSI__CLIN_U_DA1__K141_137024_250			
BSI__CLIN_U_DA1__K141_137024_513			
BSI__CLIN_U_DA1__K141_137024_251		glcR	
BSI__CLIN_U_DA1__K141_137024_512			
BSI__CLIN_U_DA1__K141_137024_252			
BSI__CLIN_U_DA1__K141_137024_511			
BSI__CLIN_U_DA1__K141_137024_253		glcR	
BSI__CLIN_U_DA1__K141_137024_510			
BSI__CLIN_U_DA1__K141_137024_254		murQ	
BSI__CLIN_U_DA1__K141_137024_509		rprY	
BSI__CLIN_U_DA1__K141_137024_255			
BSI__CLIN_U_DA1__K141_137024_508		rprX	
BSI__CLIN_U_DA1__K141_137024_256			
BSI__CLIN_U_DA1__K141_137024_507		coaE	
BSI__CLIN_U_DA1__K141_137024_257			
BSI__CLIN_U_DA1__K141_137024_506			
BSI__CLIN_U_DA1__K141_137024_258			
BSI__CLIN_U_DA1__K141_137024_505			
BSI__CLIN_U_DA1__K141_137024_259			
BSI__CLIN_U_DA1__K141_137024_504		fabI	
BSI__CLIN_U_DA1__K141_137024_260			
BSI__CLIN_U_DA1__K141_137024_503		recN	
BSI__CLIN_U_DA1__K141_137024_261			
BSI__CLIN_U_DA1__K141_137024_502			
BSI__CLIN_U_DA1__K141_137024_262			
BSI__CLIN_U_DA1__K141_137024_501		coaBC	
BSI__CLIN_U_DA1__K141_137024_263			
BSI__CLIN_U_DA1__K141_137024_500		rpoZ	
BSI__CLIN_U_DA1__K141_137024_264			
BSI__CLIN_U_DA1__K141_137024_499		yfiO	
BSI__CLIN_U_DA1__K141_137024_265			
BSI__CLIN_U_DA1__K141_137024_498		dapA	
BSI__CLIN_U_DA1__K141_137024_266			
BSI__CLIN_U_DA1__K141_137024_497			
BSI__CLIN_U_DA1__K141_137024_267			
BSI__CLIN_U_DA1__K141_137024_496			
BSI__CLIN_U_DA1__K141_137024_268			
BSI__CLIN_U_DA1__K141_137024_495			
BSI__CLIN_U_DA1__K141_137024_269			
BSI__CLIN_U_DA1__K141_137024_494			
BSI__CLIN_U_DA1__K141_137024_270			
BSI__CLIN_U_DA1__K141_137024_493			
BSI__CLIN_U_DA1__K141_137024_271			
BSI__CLIN_U_DA1__K141_137024_492			
BSI__CLIN_U_DA1__K141_137024_272			
BSI__CLIN_U_DA1__K141_137024_491			
BSI__CLIN_U_DA1__K141_137024_273			
BSI__CLIN_U_DA1__K141_137024_490		ligA	
BSI__CLIN_U_DA1__K141_137024_274			
BSI__CLIN_U_DA1__K141_137024_489		prmC	
BSI__CLIN_U_DA1__K141_137024_275		pbpE	
BSI__CLIN_U_DA1__K141_137024_488		yjgM	
BSI__CLIN_U_DA1__K141_137024_276			
BSI__CLIN_U_DA1__K141_137024_487			
BSI__CLIN_U_DA1__K141_137024_277			
BSI__CLIN_U_DA1__K141_137024_486			
BSI__CLIN_U_DA1__K141_137024_278			
BSI__CLIN_U_DA1__K141_137024_485			
BSI__CLIN_U_DA1__K141_137024_279			
BSI__CLIN_U_DA1__K141_137024_484			
BSI__CLIN_U_DA1__K141_137024_280			
BSI__CLIN_U_DA1__K141_137024_483		ybgC	
BSI__CLIN_U_DA1__K141_137024_281		trxB	
BSI__CLIN_U_DA1__K141_137024_482			
BSI__CLIN_U_DA1__K141_137024_282			
BSI__CLIN_U_DA1__K141_137024_481			
BSI__CLIN_U_DA1__K141_137024_283			
BSI__CLIN_U_DA1__K141_137024_480			
BSI__CLIN_U_DA1__K141_137024_284			
BSI__CLIN_U_DA1__K141_137024_479			
BSI__CLIN_U_DA1__K141_137024_285			
BSI__CLIN_U_DA1__K141_137024_478		mltG	
BSI__CLIN_U_DA1__K141_137024_286			
BSI__CLIN_U_DA1__K141_137024_477		speG	
BSI__CLIN_U_DA1__K141_137024_287			
BSI__CLIN_U_DA1__K141_137024_476		dapF	
BSI__CLIN_U_DA1__K141_137024_288			
BSI__CLIN_U_DA1__K141_137024_475			
BSI__CLIN_U_DA1__K141_137024_289			
BSI__CLIN_U_DA1__K141_137024_474			
BSI__CLIN_U_DA1__K141_137024_290			
BSI__CLIN_U_DA1__K141_137024_473			
BSI__CLIN_U_DA1__K141_137024_291			
BSI__CLIN_U_DA1__K141_137024_472			
BSI__CLIN_U_DA1__K141_137024_292			
BSI__CLIN_U_DA1__K141_137024_471			
BSI__CLIN_U_DA1__K141_137024_293			
BSI__CLIN_U_DA1__K141_137024_470			
BSI__CLIN_U_DA1__K141_137024_294			
BSI__CLIN_U_DA1__K141_137024_469			
BSI__CLIN_U_DA1__K141_137024_295			
BSI__CLIN_U_DA1__K141_137024_468			
BSI__CLIN_U_DA1__K141_137024_296		nudK	
BSI__CLIN_U_DA1__K141_137024_467			
BSI__CLIN_U_DA1__K141_137024_297			
BSI__CLIN_U_DA1__K141_137024_466			
BSI__CLIN_U_DA1__K141_137024_298			
BSI__CLIN_U_DA1__K141_137024_465			
BSI__CLIN_U_DA1__K141_137024_299			
BSI__CLIN_U_DA1__K141_137024_464			
BSI__CLIN_U_DA1__K141_137024_300			
BSI__CLIN_U_DA1__K141_137024_463			
BSI__CLIN_U_DA1__K141_137024_301			
BSI__CLIN_U_DA1__K141_137024_462			
BSI__CLIN_U_DA1__K141_137024_302		nifJ	
BSI__CLIN_U_DA1__K141_137024_461			
BSI__CLIN_U_DA1__K141_137024_303			
BSI__CLIN_U_DA1__K141_137024_460		hisS	
BSI__CLIN_U_DA1__K141_137024_304			
BSI__CLIN_U_DA1__K141_137024_459			
BSI__CLIN_U_DA1__K141_137024_305			
BSI__CLIN_U_DA1__K141_137024_458			
BSI__CLIN_U_DA1__K141_137024_306			
BSI__CLIN_U_DA1__K141_137024_457			
BSI__CLIN_U_DA1__K141_137024_307			
BSI__CLIN_U_DA1__K141_137024_456		rplI	
BSI__CLIN_U_DA1__K141_137024_308			
BSI__CLIN_U_DA1__K141_137024_455		rpsR	
BSI__CLIN_U_DA1__K141_137024_309		sprD	
BSI__CLIN_U_DA1__K141_137024_454		rpsF	
BSI__CLIN_U_DA1__K141_137024_310			
BSI__CLIN_U_DA1__K141_137024_453			
BSI__CLIN_U_DA1__K141_137024_311			
BSI__CLIN_U_DA1__K141_137024_452		priA	
BSI__CLIN_U_DA1__K141_137024_312			
BSI__CLIN_U_DA1__K141_137024_451			
BSI__CLIN_U_DA1__K141_137024_313			
BSI__CLIN_U_DA1__K141_137024_450		yfkH	
BSI__CLIN_U_DA1__K141_137024_314			
BSI__CLIN_U_DA1__K141_137024_449		nadC	
BSI__CLIN_U_DA1__K141_137024_315			
BSI__CLIN_U_DA1__K141_137024_448			
BSI__CLIN_U_DA1__K141_137024_316			
BSI__CLIN_U_DA1__K141_137024_447			
BSI__CLIN_U_DA1__K141_137024_317			
BSI__CLIN_U_DA1__K141_137024_446		serA	
BSI__CLIN_U_DA1__K141_137024_318			
BSI__CLIN_U_DA1__K141_137024_445			
BSI__CLIN_U_DA1__K141_137024_319			
BSI__CLIN_U_DA1__K141_137024_320			
BSI__CLIN_U_DA1__K141_92798_1			
BSI__CLIN_U_DA1__K141_137024_321			
BSI__CLIN_U_DA1__K141_92798_2			
BSI__CLIN_U_DA1__K141_137024_322			
BSI__CLIN_U_DA1__K141_92798_3			
BSI__CLIN_U_DA1__K141_137024_323			
BSI__CLIN_U_DA1__K141_92798_4			
BSI__CLIN_U_DA1__K141_137024_324			
BSI__CLIN_U_DA1__K141_92798_5			
BSI__CLIN_U_DA1__K141_137024_325			
BSI__CLIN_U_DA1__K141_92798_6			
BSI__CLIN_U_DA1__K141_137024_326			
BSI__CLIN_U_DA1__K141_92798_7			
BSI__CLIN_U_DA1__K141_137024_327			
BSI__CLIN_U_DA1__K141_92798_8			
BSI__CLIN_U_DA1__K141_137024_328			
BSI__CLIN_U_DA1__K141_92798_9			
BSI__CLIN_U_DA1__K141_137024_329			
BSI__CLIN_U_DA1__K141_92798_10			
BSI__CLIN_U_DA1__K141_137024_330			
BSI__CLIN_U_DA1__K141_92798_11			
BSI__CLIN_U_DA1__K141_137024_331			
BSI__CLIN_U_DA1__K141_92798_12			
BSI__CLIN_U_DA1__K141_137024_332			
BSI__CLIN_U_DA1__K141_92798_13			
BSI__CLIN_U_DA1__K141_137024_333			
BSI__CLIN_U_DA1__K141_92798_14			
BSI__CLIN_U_DA1__K141_137024_334			
BSI__CLIN_U_DA1__K141_92798_15			
BSI__CLIN_U_DA1__K141_137024_335			
BSI__CLIN_U_DA1__K141_92798_16			
BSI__CLIN_U_DA1__K141_137024_336			
BSI__CLIN_U_DA1__K141_92798_17			
BSI__CLIN_U_DA1__K141_137024_337			
BSI__CLIN_U_DA1__K141_92798_18			
BSI__CLIN_U_DA1__K141_137024_338			
BSI__CLIN_U_DA1__K141_92798_19		lldD	
BSI__CLIN_U_DA1__K141_137024_339			
BSI__CLIN_U_DA1__K141_92798_20			
BSI__CLIN_U_DA1__K141_137024_340			
BSI__CLIN_U_DA1__K141_92798_21			
BSI__CLIN_U_DA1__K141_137024_341			
BSI__CLIN_U_DA1__K141_92798_22			
BSI__CLIN_U_DA1__K141_137024_342			
BSI__CLIN_U_DA1__K141_92798_23			
BSI__CLIN_U_DA1__K141_137024_343			
BSI__CLIN_U_DA1__K141_92798_24			
BSI__CLIN_U_DA1__K141_137024_344			
BSI__CLIN_U_DA1__K141_92798_25			
BSI__CLIN_U_DA1__K141_137024_345			
BSI__CLIN_U_DA1__K141_92798_26			
BSI__CLIN_U_DA1__K141_137024_346			
BSI__CLIN_U_DA1__K141_92798_27			
BSI__CLIN_U_DA1__K141_137024_347			
BSI__CLIN_U_DA1__K141_92798_28			
BSI__CLIN_U_DA1__K141_137024_348			
BSI__CLIN_U_DA1__K141_92798_29			
BSI__CLIN_U_DA1__K141_137024_349			
BSI__CLIN_U_DA1__K141_92798_30			
BSI__CLIN_U_DA1__K141_137024_350			
BSI__CLIN_U_DA1__K141_92798_31			
BSI__CLIN_U_DA1__K141_137024_351			
BSI__CLIN_U_DA1__K141_92798_32			
BSI__CLIN_U_DA1__K141_137024_352			
BSI__CLIN_U_DA1__K141_92798_33			
BSI__CLIN_U_DA1__K141_137024_353			
BSI__CLIN_U_DA1__K141_92798_34			
BSI__CLIN_U_DA1__K141_137024_354			
BSI__CLIN_U_DA1__K141_92798_35			
BSI__CLIN_U_DA1__K141_137024_355			
BSI__CLIN_U_DA1__K141_92798_36			
