# 
#
# Authors:
#
# Please see the license agreement regarding the use of and distribution of this file.
# The format of this file is defined at http://bioinformatics.ai.sri.com/ptools/flatfile-format.html .
#
# Filename: /scratch/clucas/ptools-local/pgdbs/user/rhodopirellula_europaea_6ccyc/1.0/data/genes.dat
#
# Organism: cellular organisms
# Database: NIL
# Version: 1.0
# Date and time generated: June 25, 2023, 18:34:08
#
SYNONYMS - _Clin_U_DA1__k141_194032_4
TRANSCRIPTION-DIRECTION - -
//
UNIQUE-ID - BSI__CLIN_U_DA1__K141_194032_5
TYPES - Unclassified-Genes
ACCESSION-1 - BSI__Clin_U_DA1__k141_194032_5
CENTISOME-POSITION - 1.2717545    
COMPONENT-OF - BSI__Clin_U_DA1__k141_194032-0
INSTANCE-NAME-TEMPLATE - G-*
LEFT-END-POSITION - 3254
PRODUCT - BSI__CLIN_U_DA1__K141_194032_5-MONOMER
RIGHT-END-POSITION - 3871
SYNONYMS - _Clin_U_DA1__k141_194032_5
TRANSCRIPTION-DIRECTION - -
//
UNIQUE-ID - BSI__CLIN_U_DA1__K141_194032_6
TYPES - Unclassified-Genes
ACCESSION-1 - BSI__Clin_U_DA1__k141_194032_6
CENTISOME-POSITION - 1.6082574    
COMPONENT-OF - BSI__Clin_U_DA1__k141_194032-0
INSTANCE-NAME-TEMPLATE - G-*
LEFT-END-POSITION - 4115
PRODUCT - BSI__CLIN_U_DA1__K141_194032_6-MONOMER
RIGHT-END-POSITION - 6103
SYNONYMS - _Clin_U_DA1__k141_194032_6
TRANSCRIPTION-DIRECTION - -
//
UNIQUE-ID - BSI__CLIN_U_DA1__K141_194032_7
TYPES - Unclassified-Genes
ACCESSION-1 - BSI__Clin_U_DA1__k141_194032_7
CENTISOME-POSITION - 2.3926492    
COMPONENT-OF - BSI__Clin_U_DA1__k141_194032-0
INSTANCE-NAME-TEMPLATE - G-*
LEFT-END-POSITION - 6122
PRODUCT - BSI__CLIN_U_DA1__K141_194032_7-MONOMER
RIGHT-END-POSITION - 11482
SYNONYMS - _Clin_U_DA1__k141_194032_7
TRANSCRIPTION-DIRECTION - -
//
UNIQUE-ID - BSI__CLIN_U_DA1__K141_194032_8
TYPES - Unclassified-Genes
ACCESSION-1 - BSI__Clin_U_DA1__k141_194032_8
CENTISOME-POSITION - 4.6973624    
COMPONENT-OF - BSI__Clin_U_DA1__k141_194032-0
INSTANCE-NAME-TEMPLATE - G-*
LEFT-END-POSITION - 12019
PRODUCT - BSI__CLIN_U_DA1__K141_194032_8-MONOMER
RIGHT-END-POSITION - 13362
SYNONYMS - _Clin_U_DA1__k141_194032_8
TRANSCRIPTION-DIRECTION - +
//
UNIQUE-ID - BSI__CLIN_U_DA1__K141_194032_9
TYPES - Unclassified-Genes
ACCESSION-1 - BSI__Clin_U_DA1__k141_194032_9
CENTISOME-POSITION - 5.230061    
COMPONENT-OF - BSI__Clin_U_DA1__k141_194032-0
INSTANCE-NAME-TEMPLATE - G-*
LEFT-END-POSITION - 13382
PRODUCT - BSI__CLIN_U_DA1__K141_194032_9-MONOMER
RIGHT-END-POSITION - 14668
SYNONYMS - _Clin_U_DA1__k141_194032_9
TRANSCRIPTION-DIRECTION - -
//
UNIQUE-ID - BSI__CLIN_U_DA1__K141_194032_10
TYPES - Unclassified-Genes
ACCESSION-1 - BSI__Clin_U_DA1__k141_194032_10
CENTISOME-POSITION - 5.7408733    
COMPONENT-OF - BSI__Clin_U_DA1__k141_194032-0
INSTANCE-NAME-TEMPLATE - G-*
LEFT-END-POSITION - 14689
PRODUCT - BSI__CLIN_U_DA1__K141_194032_10-MONOMER
RIGHT-END-POSITION - 16212
SYNONYMS - _Clin_U_DA1__k141_194032_10
TRANSCRIPTION-DIRECTION - -
//
UNIQUE-ID - BSI__CLIN_U_DA1__K141_194032_11
TYPES - Unclassified-Genes
ACCESSION-1 - BSI__Clin_U_DA1__k141_194032_11
CENTISOME-POSITION - 6.3349323    
COMPONENT-OF - BSI__Clin_U_DA1__k141_194032-0
INSTANCE-NAME-TEMPLATE - G-*
LEFT-END-POSITION - 16209
PRODUCT - BSI__CLIN_U_DA1__K141_194032_11-MONOMER
RIGHT-END-POSITION - 17417
SYNONYMS - _Clin_U_DA1__k141_194032_11
TRANSCRIPTION-DIRECTION - -
//
UNIQUE-ID - BSI__CLIN_U_DA1__K141_194032_12
TYPES - Unclassified-Genes
ACCESSION-1 - BSI__Clin_U_DA1__k141_194032_12
CENTISOME-POSITION - 7.0012937    
COMPONENT-OF - BSI__Clin_U_DA1__k141_194032-0
INSTANCE-NAME-TEMPLATE - G-*
LEFT-END-POSITION - 17914
PRODUCT - BSI__CLIN_U_DA1__K141_194032_12-MONOMER
RIGHT-END-POSITION - 20865
SYNONYMS - _Clin_U_DA1__k141_194032_12
TRANSCRIPTION-DIRECTION - +
//
UNIQUE-ID - BSI__CLIN_U_DA1__K141_194032_13
TYPES - Unclassified-Genes
ACCESSION-1 - BSI__Clin_U_DA1__k141_194032_13
CENTISOME-POSITION - 8.154627    
COMPONENT-OF - BSI__Clin_U_DA1__k141_194032-0
INSTANCE-NAME-TEMPLATE - G-*
LEFT-END-POSITION - 20865
PRODUCT - BSI__CLIN_U_DA1__K141_194032_13-MONOMER
RIGHT-END-POSITION - 23789
SYNONYMS - _Clin_U_DA1__k141_194032_13
TRANSCRIPTION-DIRECTION - +
//
UNIQUE-ID - BSI__CLIN_U_DA1__K141_194032_14
TYPES - Unclassified-Genes
ACCESSION-1 - BSI__Clin_U_DA1__k141_194032_14
CENTISOME-POSITION - 9.316559    
COMPONENT-OF - BSI__Clin_U_DA1__k141_194032-0
INSTANCE-NAME-TEMPLATE - G-*
LEFT-END-POSITION - 23838
PRODUCT - BSI__CLIN_U_DA1__K141_194032_14-MONOMER
RIGHT-END-POSITION - 24050
SYNONYMS - _Clin_U_DA1__k141_194032_14
TRANSCRIPTION-DIRECTION - +
//
UNIQUE-ID - BSI__CLIN_U_DA1__K141_194032_15
TYPES - Unclassified-Genes
COMMON-NAME - miaB
ACCESSION-1 - BSI__Clin_U_DA1__k141_194032_15
CENTISOME-POSITION - 9.401760    
COMPONENT-OF - BSI__Clin_U_DA1__k141_194032-0
INSTANCE-NAME-TEMPLATE - G-*
LEFT-END-POSITION - 24056
PRODUCT - BSI__CLIN_U_DA1__K141_194032_15-MONOMER
RIGHT-END-POSITION - 25471
SYNONYMS - _Clin_U_DA1__k141_194032_15
TRANSCRIPTION-DIRECTION - +
//
UNIQUE-ID - BSI__CLIN_U_DA1__K141_194032_16
TYPES - Unclassified-Genes
ACCESSION-1 - BSI__Clin_U_DA1__k141_194032_16
CENTISOME-POSITION - 10.03412    
COMPONENT-OF - BSI__Clin_U_DA1__k141_194032-0
INSTANCE-NAME-TEMPLATE - G-*
LEFT-END-POSITION - 25674
PRODUCT - BSI__CLIN_U_DA1__K141_194032_16-MONOMER
RIGHT-END-POSITION - 26900
SYNONYMS - _Clin_U_DA1__k141_194032_16
TRANSCRIPTION-DIRECTION - +
//
UNIQUE-ID - BSI__CLIN_U_DA1__K141_194032_17
TYPES - Unclassified-Genes
ACCESSION-1 - BSI__Clin_U_DA1__k141_194032_17
CENTISOME-POSITION - 10.512102    
COMPONENT-OF - BSI__Clin_U_DA1__k141_194032-0
INSTANCE-NAME-TEMPLATE - G-*
LEFT-END-POSITION - 26897
PRODUCT - BSI__CLIN_U_DA1__K141_194032_17-MONOMER
RIGHT-END-POSITION - 28159
SYNONYMS - _Clin_U_DA1__k141_194032_17
TRANSCRIPTION-DIRECTION - +
//
UNIQUE-ID - BSI__CLIN_U_DA1__K141_194032_18
TYPES - Unclassified-Genes
ACCESSION-1 - BSI__Clin_U_DA1__k141_194032_18
CENTISOME-POSITION - 11.008453    
COMPONENT-OF - BSI__Clin_U_DA1__k141_194032-0
INSTANCE-NAME-TEMPLATE - G-*
LEFT-END-POSITION - 28167
PRODUCT - BSI__CLIN_U_DA1__K141_194032_18-MONOMER
RIGHT-END-POSITION - 30134
SYNONYMS - _Clin_U_DA1__k141_194032_18
TRANSCRIPTION-DIRECTION - +
//
UNIQUE-ID - BSI__CLIN_U_DA1__K141_194032_19
TYPES - Unclassified-Genes
ACCESSION-1 - BSI__Clin_U_DA1__k141_194032_19
CENTISOME-POSITION - 11.888598    
COMPONENT-OF - BSI__Clin_U_DA1__k141_194032-0
INSTANCE-NAME-TEMPLATE - G-*
LEFT-END-POSITION - 30419
PRODUCT - BSI__CLIN_U_DA1__K141_194032_19-MONOMER
RIGHT-END-POSITION - 31099
SYNONYMS - _Clin_U_DA1__k141_194032_19
TRANSCRIPTION-DIRECTION - +
//
UNIQUE-ID - BSI__CLIN_U_DA1__K141_194032_20
TYPES - Unclassified-Genes
ACCESSION-1 - BSI__Clin_U_DA1__k141_194032_20
CENTISOME-POSITION - 12.208687    
COMPONENT-OF - BSI__Clin_U_DA1__k141_194032-0
INSTANCE-NAME-TEMPLATE - G-*
LEFT-END-POSITION - 31238
PRODUCT - BSI__CLIN_U_DA1__K141_194032_20-MONOMER
RIGHT-END-POSITION - 32962
SYNONYMS - _Clin_U_DA1__k141_194032_20
TRANSCRIPTION-DIRECTION - -
//
UNIQUE-ID - BSI__CLIN_U_DA1__K141_194032_21
TYPES - Unclassified-Genes
ACCESSION-1 - BSI__Clin_U_DA1__k141_194032_21
CENTISOME-POSITION - 12.881300    
COMPONENT-OF - BSI__Clin_U_DA1__k141_194032-0
INSTANCE-NAME-TEMPLATE - G-*
LEFT-END-POSITION - 32959
PRODUCT - BSI__CLIN_U_DA1__K141_194032_21-MONOMER
RIGHT-END-POSITION - 33549
SYNONYMS - _Clin_U_DA1__k141_194032_21
TRANSCRIPTION-DIRECTION - -
//
UNIQUE-ID - BSI__CLIN_U_DA1__K141_194032_22
TYPES - Unclassified-Genes
ACCESSION-1 - BSI__Clin_U_DA1__k141_194032_22
CENTISOME-POSITION - 13.428461    
COMPONENT-OF - BSI__Clin_U_DA1__k141_194032-0
INSTANCE-NAME-TEMPLATE - G-*
LEFT-END-POSITION - 34359
PRODUCT - BSI__CLIN_U_DA1__K141_194032_22-MONOMER
RIGHT-END-POSITION - 36563
SYNONYMS - _Clin_U_DA1__k141_194032_22
TRANSCRIPTION-DIRECTION - -
//
UNIQUE-ID - BSI__CLIN_U_DA1__K141_194032_23
TYPES - Unclassified-Genes
ACCESSION-1 - BSI__Clin_U_DA1__k141_194032_23
CENTISOME-POSITION - 14.326584    
COMPONENT-OF - BSI__Clin_U_DA1__k141_194032-0
INSTANCE-NAME-TEMPLATE - G-*
LEFT-END-POSITION - 36657
PRODUCT - BSI__CLIN_U_DA1__K141_194032_23-MONOMER
RIGHT-END-POSITION - 38648
SYNONYMS - _Clin_U_DA1__k141_194032_23
TRANSCRIPTION-DIRECTION - -
//
UNIQUE-ID - BSI__CLIN_U_DA1__K141_194032_24
TYPES - Unclassified-Genes
ACCESSION-1 - BSI__Clin_U_DA1__k141_194032_24
CENTISOME-POSITION - 15.127390    
COMPONENT-OF - BSI__Clin_U_DA1__k141_194032-0
INSTANCE-NAME-TEMPLATE - G-*
LEFT-END-POSITION - 38706
PRODUCT - BSI__CLIN_U_DA1__K141_194032_24-MONOMER
RIGHT-END-POSITION - 40733
SYNONYMS - _Clin_U_DA1__k141_194032_24
TRANSCRIPTION-DIRECTION - -
//
UNIQUE-ID - BSI__CLIN_U_DA1__K141_194032_25
TYPES - Unclassified-Genes
ACCESSION-1 - BSI__Clin_U_DA1__k141_194032_25
CENTISOME-POSITION - 15.9184265    
COMPONENT-OF - BSI__Clin_U_DA1__k141_194032-0
INSTANCE-NAME-TEMPLATE - G-*
LEFT-END-POSITION - 40730
PRODUCT - BSI__CLIN_U_DA1__K141_194032_25-MONOMER
RIGHT-END-POSITION - 41764
SYNONYMS - _Clin_U_DA1__k141_194032_25
TRANSCRIPTION-DIRECTION - -
//
UNIQUE-ID - BSI__CLIN_U_DA1__K141_194032_26
TYPES - Unclassified-Genes
ACCESSION-1 - BSI__Clin_U_DA1__k141_194032_26
CENTISOME-POSITION - 16.398754    
COMPONENT-OF - BSI__Clin_U_DA1__k141_194032-0
INSTANCE-NAME-TEMPLATE - G-*
LEFT-END-POSITION - 41959
PRODUCT - BSI__CLIN_U_DA1__K141_194032_26-MONOMER
RIGHT-END-POSITION - 43353
SYNONYMS - _Clin_U_DA1__k141_194032_26
TRANSCRIPTION-DIRECTION - +
//
UNIQUE-ID - BSI__CLIN_U_DA1__K141_194032_27
TYPES - Unclassified-Genes
ACCESSION-1 - BSI__Clin_U_DA1__k141_194032_27
CENTISOME-POSITION - 16.946304    
COMPONENT-OF - BSI__Clin_U_DA1__k141_194032-0
INSTANCE-NAME-TEMPLATE - G-*
LEFT-END-POSITION - 43360
PRODUCT - BSI__CLIN_U_DA1__K141_194032_27-MONOMER
RIGHT-END-POSITION - 45048
SYNONYMS - _Clin_U_DA1__k141_194032_27
TRANSCRIPTION-DIRECTION - +
//
UNIQUE-ID - BSI__CLIN_U_DA1__K141_194032_28
TYPES - Unclassified-Genes
ACCESSION-1 - BSI__Clin_U_DA1__k141_194032_28
CENTISOME-POSITION - 17.604849    
COMPONENT-OF - BSI__Clin_U_DA1__k141_194032-0
INSTANCE-NAME-TEMPLATE - G-*
LEFT-END-POSITION - 45045
PRODUCT - BSI__CLIN_U_DA1__K141_194032_28-MONOMER
RIGHT-END-POSITION - 45764
SYNONYMS - _Clin_U_DA1__k141_194032_28
TRANSCRIPTION-DIRECTION - +
//
UNIQUE-ID - BSI__CLIN_U_DA1__K141_194032_29
TYPES - Unclassified-Genes
ACCESSION-1 - BSI__Clin_U_DA1__k141_194032_29
CENTISOME-POSITION - 17.87882    
COMPONENT-OF - BSI__Clin_U_DA1__k141_194032-0
INSTANCE-NAME-TEMPLATE - G-*
LEFT-END-POSITION - 45746
PRODUCT - BSI__CLIN_U_DA1__K141_194032_29-MONOMER
RIGHT-END-POSITION - 45964
SYNONYMS - _Clin_U_DA1__k141_194032_29
TRANSCRIPTION-DIRECTION - +
//
UNIQUE-ID - BSI__CLIN_U_DA1__K141_194032_30
TYPES - Unclassified-Genes
ACCESSION-1 - BSI__Clin_U_DA1__k141_194032_30
CENTISOME-POSITION - 18.216496    
COMPONENT-OF - BSI__Clin_U_DA1__k141_194032-0
INSTANCE-NAME-TEMPLATE - G-*
LEFT-END-POSITION - 46610
PRODUCT - BSI__CLIN_U_DA1__K141_194032_30-MONOMER
RIGHT-END-POSITION - 47308
SYNONYMS - _Clin_U_DA1__k141_194032_30
TRANSCRIPTION-DIRECTION - -
//
UNIQUE-ID - BSI__CLIN_U_DA1__K141_194032_31
TYPES - Unclassified-Genes
ACCESSION-1 - BSI__Clin_U_DA1__k141_194032_31
CENTISOME-POSITION - 18.538147    
COMPONENT-OF - BSI__Clin_U_DA1__k141_194032-0
INSTANCE-NAME-TEMPLATE - G-*
LEFT-END-POSITION - 47433
PRODUCT - BSI__CLIN_U_DA1__K141_194032_31-MONOMER
RIGHT-END-POSITION - 50483
SYNONYMS - _Clin_U_DA1__k141_194032_31
TRANSCRIPTION-DIRECTION - -
//
UNIQUE-ID - BSI__CLIN_U_DA1__K141_194032_32
TYPES - Unclassified-Genes
ACCESSION-1 - BSI__Clin_U_DA1__k141_194032_32
CENTISOME-POSITION - 19.763002    
COMPONENT-OF - BSI__Clin_U_DA1__k141_194032-0
INSTANCE-NAME-TEMPLATE - G-*
LEFT-END-POSITION - 50567
PRODUCT - BSI__CLIN_U_DA1__K141_194032_32-MONOMER
RIGHT-END-POSITION - 51196
SYNONYMS - _Clin_U_DA1__k141_194032_32
TRANSCRIPTION-DIRECTION - +
//
UNIQUE-ID - BSI__CLIN_U_DA1__K141_194032_33
TYPES - Unclassified-Genes
ACCESSION-1 - BSI__Clin_U_DA1__k141_194032_33
CENTISOME-POSITION - 20.018995    
COMPONENT-OF - BSI__Clin_U_DA1__k141_194032-0
INSTANCE-NAME-TEMPLATE - G-*
LEFT-END-POSITION - 51222
PRODUCT - BSI__CLIN_U_DA1__K141_194032_33-MONOMER
RIGHT-END-POSITION - 52700
SYNONYMS - _Clin_U_DA1__k141_194032_33
TRANSCRIPTION-DIRECTION - -
//
UNIQUE-ID - BSI__CLIN_U_DA1__K141_194032_34
TYPES - Unclassified-Genes
ACCESSION-1 - BSI__Clin_U_DA1__k141_194032_34
CENTISOME-POSITION - 20.623215    
COMPONENT-OF - BSI__Clin_U_DA1__k141_194032-0
INSTANCE-NAME-TEMPLATE - G-*
LEFT-END-POSITION - 52768
PRODUCT - BSI__CLIN_U_DA1__K141_194032_34-MONOMER
RIGHT-END-POSITION - 56394
SYNONYMS - _Clin_U_DA1__k141_194032_34
TRANSCRIPTION-DIRECTION - -
//
UNIQUE-ID - BSI__CLIN_U_DA1__K141_194032_35
TYPES - Unclassified-Genes
ACCESSION-1 - BSI__Clin_U_DA1__k141_194032_35
CENTISOME-POSITION - 22.039185    
COMPONENT-OF - BSI__Clin_U_DA1__k141_194032-0
INSTANCE-NAME-TEMPLATE - G-*
LEFT-END-POSITION - 56391
PRODUCT - BSI__CLIN_U_DA1__K141_194032_35-MONOMER
RIGHT-END-POSITION - 58007
SYNONYMS - _Clin_U_DA1__k141_194032_35
TRANSCRIPTION-DIRECTION - -
//
UNIQUE-ID - BSI__CLIN_U_DA1__K141_194032_36
TYPES - Unclassified-Genes
ACCESSION-1 - BSI__Clin_U_DA1__k141_194032_36
CENTISOME-POSITION - 22.72626    
COMPONENT-OF - BSI__Clin_U_DA1__k141_194032-0
INSTANCE-NAME-TEMPLATE - G-*
LEFT-END-POSITION - 58149
PRODUCT - BSI__CLIN_U_DA1__K141_194032_36-MONOMER
RIGHT-END-POSITION - 58898
